project_id,cost_code,category,subcategory,unit,estimated_quantity,estimated_unit_cost,estimated_cost,actual_quantity,actual_unit_cost,actual_cost,project_name,project_type,location,start_date,end_date,duration_days,project_size_sqft,complexity,cost_variance,cost_variance_pct,quantity_variance,quantity_variance_pct,unit_cost_variance,unit_cost_variance_pct,budget_status
P0089,202,Materials,Asphalt,ton,22148,95.65,2118384.95,23590,102.94,2428251.29,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,309866.34,14.63,1442,6.51,7.29,7.62,Over Budget
P0089,203,Materials,Topsoil,cubic_yard,23760,39.84,946573.59,29124,41.97,1222311.24,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,275737.65,29.13,5364,22.58,2.13,5.35,Over Budget
P0089,300,Equipment,Excavator,hour,1913,137.19,262445.37,1936,134.32,260048.37,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,-2397.0,-0.91,23,1.2,-2.87,-2.09,On Budget
P0089,301,Equipment,Bulldozer,hour,12677,162.79,2063747.96,13029,176.16,2295204.32,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,231456.36,11.22,352,2.78,13.37,8.21,Over Budget
P0089,302,Equipment,Loader,hour,2659,112.79,299921.73,2804,114.15,320078.14,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,20156.41,6.72,145,5.45,1.36,1.21,Watch
P0089,303,Equipment,Compactor,hour,11197,93.98,1052278.2,12029,91.95,1106100.07,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,53821.87,5.11,832,7.43,-2.03,-2.16,Watch
P0089,400,Fuel,Diesel,gallon,90127,3.69,332493.4,114892,4.08,468890.75,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,136397.35,41.02,24765,27.48,0.39,10.57,Over Budget
P0089,500,Subcontractor,Concrete Work,job,7,28644.64,200512.51,7,27551.05,192857.35,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,-7655.16,-3.82,0,0.0,-1093.59,-3.82,On Budget
P0089,501,Subcontractor,Utility Work,job,7,23338.47,163369.31,7,24334.6,170342.21,Central Warehouse Project 89,Municipal Improvement,"Tonawanda, NY",2025-04-06,2025-08-24,140,554542,Medium,6972.9,4.27,0,0.0,996.13,4.27,On Budget
P0090,100,Labor,General Labor,hour,1856,32.97,61190.5,1919,31.47,60389.51,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,-800.99,-1.31,63,3.39,-1.5,-4.55,On Budget
P0090,101,Labor,Equipment Operators,hour,2134,43.2,92198.49,2348,44.74,105060.08,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,12861.59,13.95,214,10.03,1.54,3.56,Over Budget
P0090,102,Labor,Supervisors,hour,1563,57.58,89999.14,1599,60.37,96537.56,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,6538.42,7.26,36,2.3,2.79,4.85,Watch
P0090,103,Labor,Skilled Labor,hour,1885,44.4,83695.62,2155,46.78,100811.51,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,17115.89,20.45,270,14.32,2.38,5.36,Over Budget
P0090,200,Materials,Gravel,ton,1534,31.62,48509.01,1509,32.94,49710.95,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,1201.94,2.48,-25,-1.63,1.32,4.17,On Budget
P0090,201,Materials,Concrete,cubic_yard,1900,152.38,289531.33,2060,147.5,303844.95,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,14313.62,4.94,160,8.42,-4.88,-3.2,On Budget
P0090,202,Materials,Asphalt,ton,670,89.32,59847.56,645,91.61,59086.97,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,-760.59,-1.27,-25,-3.73,2.29,2.56,On Budget
P0090,203,Materials,Topsoil,cubic_yard,2768,36.99,102382.11,2525,37.69,95158.11,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,-7224.0,-7.06,-243,-8.78,0.7,1.89,Under Budget
P0090,300,Equipment,Excavator,hour,820,131.73,108016.79,907,138.98,126057.34,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,18040.55,16.7,87,10.61,7.25,5.5,Over Budget
P0090,301,Equipment,Bulldozer,hour,102,161.71,16494.62,110,179.38,19732.0,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,3237.38,19.63,8,7.84,17.67,10.93,Over Budget
P0090,302,Equipment,Loader,hour,898,128.35,115254.1,1041,137.22,142846.34,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,27592.24,23.94,143,15.92,8.87,6.91,Over Budget
P0090,303,Equipment,Compactor,hour,297,90.15,26775.78,307,91.89,28209.99,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,1434.21,5.36,10,3.37,1.74,1.93,Watch
P0090,400,Fuel,Diesel,gallon,3146,3.73,11745.5,3187,4.0,12740.63,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,995.13,8.47,41,1.3,0.27,7.24,Watch
P0090,500,Subcontractor,Concrete Work,job,1,29537.44,29537.44,1,29568.7,29568.7,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,31.26,0.11,0,0.0,31.26,0.11,On Budget
P0090,501,Subcontractor,Utility Work,job,1,20778.71,20778.71,1,21005.16,21005.16,West Warehouse Project 90,Industrial Site,"Tonawanda, NY",2025-12-27,2026-08-26,242,59238,Medium,226.45,1.09,0,0.0,226.45,1.09,On Budget
P0091,100,Labor,General Labor,hour,534,33.92,18113.85,508,34.16,17353.58,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-760.27,-4.2,-26,-4.87,0.24,0.71,On Budget
P0091,101,Labor,Equipment Operators,hour,1827,44.87,81974.09,1900,42.96,81625.83,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-348.26,-0.42,73,4.0,-1.91,-4.26,On Budget
P0091,102,Labor,Supervisors,hour,2041,50.63,103342.27,1878,53.43,100350.28,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-2991.99,-2.9,-163,-7.99,2.8,5.53,On Budget
P0091,103,Labor,Skilled Labor,hour,1266,46.06,58307.75,1332,51.03,67978.35,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,9670.6,16.59,66,5.21,4.97,10.79,Over Budget
P0091,200,Materials,Gravel,ton,1012,32.87,33259.51,1038,29.51,30631.69,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-2627.82,-7.9,26,2.57,-3.36,-10.22,Under Budget
P0091,201,Materials,Concrete,cubic_yard,1326,143.8,190681.6,1291,150.83,194719.95,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,4038.35,2.12,-35,-2.64,7.03,4.89,On Budget
P0091,202,Materials,Asphalt,ton,186,96.38,17926.58,213,100.92,21495.56,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,3568.98,19.91,27,14.52,4.54,4.71,Over Budget
P0091,203,Materials,Topsoil,cubic_yard,360,37.48,13492.82,475,41.28,19607.35,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,6114.53,45.32,115,31.94,3.8,10.14,Over Budget
P0091,300,Equipment,Excavator,hour,217,129.32,28062.17,214,127.72,27331.94,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-730.23,-2.6,-3,-1.38,-1.6,-1.24,On Budget
P0091,301,Equipment,Bulldozer,hour,691,163.25,112804.85,732,168.95,123672.99,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,10868.14,9.63,41,5.93,5.7,3.49,Watch
P0091,302,Equipment,Loader,hour,310,125.9,39028.41,300,124.09,37226.03,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-1802.38,-4.62,-10,-3.23,-1.81,-1.44,On Budget
P0091,303,Equipment,Compactor,hour,977,94.01,91844.64,1028,93.41,96027.22,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,4182.58,4.55,51,5.22,-0.6,-0.64,On Budget
P0091,400,Fuel,Diesel,gallon,7970,3.89,31011.3,7620,3.86,29423.19,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,-1588.11,-5.12,-350,-4.39,-0.03,-0.77,Under Budget
P0091,500,Subcontractor,Concrete Work,job,1,29157.67,29157.67,1,29882.83,29882.83,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,725.16,2.49,0,0.0,725.16,2.49,On Budget
P0091,501,Subcontractor,Utility Work,job,1,23748.29,23748.29,1,24274.39,24274.39,South Warehouse Project 91,Warehouse Development,"Hamburg, NY",2024-09-08,2025-06-10,275,16252,Medium,526.1,2.22,0,0.0,526.1,2.22,On Budget
P0092,100,Labor,General Labor,hour,17744,34.23,607309.17,19400,37.11,719937.28,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,112628.11,18.55,1656,9.33,2.88,8.41,Over Budget
P0092,101,Labor,Equipment Operators,hour,11073,42.85,474477.87,11272,44.56,502224.31,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,27746.44,5.85,199,1.8,1.71,3.99,Watch
P0092,102,Labor,Supervisors,hour,13108,54.51,714573.29,13316,55.65,740969.89,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,26396.6,3.69,208,1.59,1.14,2.09,On Budget
P0092,103,Labor,Skilled Labor,hour,12486,44.84,559866.99,16335,48.24,788022.18,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,228155.19,40.75,3849,30.83,3.4,7.58,Over Budget
P0092,200,Materials,Gravel,ton,7526,31.63,238037.0,8704,33.51,291670.77,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,53633.77,22.53,1178,15.65,1.88,5.94,Over Budget
P0092,201,Materials,Concrete,cubic_yard,18782,142.62,2678614.04,20632,140.12,2891019.29,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,212405.25,7.93,1850,9.85,-2.5,-1.75,Watch
P0092,202,Materials,Asphalt,ton,11994,97.95,1174808.64,13310,99.77,1327879.64,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,153071.0,13.03,1316,10.97,1.82,1.86,Over Budget
P0092,203,Materials,Topsoil,cubic_yard,20176,37.12,749004.61,20551,41.45,851905.97,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,102901.36,13.74,375,1.86,4.33,11.66,Over Budget
P0092,300,Equipment,Excavator,hour,10524,134.19,1412184.14,14160,152.22,2155381.49,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,743197.35,52.63,3636,34.55,18.03,13.44,Over Budget
P0092,301,Equipment,Bulldozer,hour,2245,165.03,370501.8,2394,166.79,399294.02,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,28792.22,7.77,149,6.64,1.76,1.07,Watch
P0092,302,Equipment,Loader,hour,5837,113.05,659843.95,5672,117.79,668094.49,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,8250.54,1.25,-165,-2.83,4.74,4.19,On Budget
P0092,303,Equipment,Compactor,hour,6451,97.97,631992.64,6848,101.3,693668.36,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,61675.72,9.76,397,6.15,3.33,3.4,Watch
P0092,400,Fuel,Diesel,gallon,42412,3.78,160227.11,45657,3.89,177719.03,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,17491.92,10.92,3245,7.65,0.11,2.91,Over Budget
P0092,500,Subcontractor,Concrete Work,job,5,27535.14,137675.68,5,28454.24,142271.21,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,4595.53,3.34,0,0.0,919.1,3.34,On Budget
P0092,501,Subcontractor,Utility Work,job,10,21280.52,212805.2,12,22048.58,264582.91,East Commercial Project 92,Industrial Site,"Cheektowaga, NY",2025-12-02,2026-05-03,152,500450,Low,51777.71,24.33,2,20.0,768.06,3.61,Over Budget
P0093,100,Labor,General Labor,hour,4328,33.2,143703.96,4446,32.55,144710.14,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,1006.18,0.7,118,2.73,-0.65,-1.96,On Budget
P0093,101,Labor,Equipment Operators,hour,12214,38.98,476055.81,16007,44.08,705562.28,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,229506.47,48.21,3793,31.05,5.1,13.08,Over Budget
P0093,102,Labor,Supervisors,hour,5306,56.01,297210.33,5716,57.92,331045.93,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,33835.6,11.38,410,7.73,1.91,3.41,Over Budget
P0093,103,Labor,Skilled Labor,hour,2843,50.13,142533.58,3230,52.75,170395.02,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,27861.44,19.55,387,13.61,2.62,5.23,Over Budget
P0093,200,Materials,Gravel,ton,15287,31.59,482894.26,18125,36.28,657648.05,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,174753.79,36.19,2838,18.56,4.69,14.85,Over Budget
P0093,201,Materials,Concrete,cubic_yard,11923,147.66,1760546.29,15808,167.04,2640628.37,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,880082.08,49.99,3885,32.58,19.38,13.12,Over Budget
P0093,202,Materials,Asphalt,ton,11108,89.63,995632.32,14063,100.56,1414236.77,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,418604.45,42.04,2955,26.6,10.93,12.19,Over Budget
P0093,203,Materials,Topsoil,cubic_yard,1859,38.81,72153.94,1922,42.02,80763.13,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,8609.19,11.93,63,3.39,3.21,8.27,Over Budget
P0093,300,Equipment,Excavator,hour,1355,135.57,183701.17,1413,136.37,192692.3,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,8991.13,4.89,58,4.28,0.8,0.59,On Budget
P0093,301,Equipment,Bulldozer,hour,418,150.34,62842.45,489,162.32,79376.63,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,16534.18,26.31,71,16.99,11.98,7.97,Over Budget
P0093,302,Equipment,Loader,hour,762,121.86,92853.74,876,124.81,109329.7,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,16475.96,17.74,114,14.96,2.95,2.42,Over Budget
P0093,303,Equipment,Compactor,hour,802,92.04,73816.84,878,96.28,84536.72,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,10719.88,14.52,76,9.48,4.24,4.61,Over Budget
P0093,400,Fuel,Diesel,gallon,12206,4.06,49505.35,14557,4.51,65630.07,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,16124.72,32.57,2351,19.26,0.45,11.08,Over Budget
P0093,500,Subcontractor,Concrete Work,job,4,30169.19,120676.75,5,33559.08,167795.4,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,47118.65,39.05,1,25.0,3389.89,11.24,Over Budget
P0093,501,Subcontractor,Utility Work,job,5,20449.48,102247.42,5,21366.12,106830.58,West Commercial Project 93,Road & Infrastructure,"Buffalo, NY",2024-10-22,2025-07-28,279,330826,Medium,4583.16,4.48,0,0.0,916.64,4.48,On Budget
P0094,100,Labor,General Labor,hour,9950,34.56,343846.34,11184,36.18,404602.02,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,60755.68,17.67,1234,12.4,1.62,4.69,Over Budget
P0094,101,Labor,Equipment Operators,hour,3551,39.64,140758.37,3942,39.16,154383.96,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,13625.59,9.68,391,11.01,-0.48,-1.21,Watch
P0094,102,Labor,Supervisors,hour,2326,59.16,137594.68,2955,65.44,193378.38,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,55783.7,40.54,629,27.04,6.28,10.62,Over Budget
P0094,103,Labor,Skilled Labor,hour,3165,45.32,143434.74,3164,47.31,149701.35,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,6266.61,4.37,-1,-0.03,1.99,4.39,On Budget
P0094,200,Materials,Gravel,ton,6427,33.21,213448.21,8256,37.61,310527.1,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,97078.89,45.48,1829,28.46,4.4,13.25,Over Budget
P0094,201,Materials,Concrete,cubic_yard,4561,156.37,713213.05,5849,171.2,1001347.14,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,288134.09,40.4,1288,28.24,14.83,9.48,Over Budget
P0094,202,Materials,Asphalt,ton,6548,91.38,598333.61,7070,96.74,683943.02,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,85609.41,14.31,522,7.97,5.36,5.87,Over Budget
P0094,203,Materials,Topsoil,cubic_yard,4246,40.04,170004.16,4175,41.42,172928.7,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,2924.54,1.72,-71,-1.67,1.38,3.45,On Budget
P0094,300,Equipment,Excavator,hour,1445,131.02,189325.61,1372,142.3,195239.32,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,5913.71,3.12,-73,-5.05,11.28,8.61,On Budget
P0094,301,Equipment,Bulldozer,hour,821,151.87,124682.1,791,157.76,124787.3,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,105.2,0.08,-30,-3.65,5.89,3.88,On Budget
P0094,302,Equipment,Loader,hour,340,124.86,42451.46,370,127.38,47131.11,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,4679.65,11.02,30,8.82,2.52,2.02,Over Budget
P0094,303,Equipment,Compactor,hour,3257,95.05,309576.58,3527,93.08,328301.32,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,18724.74,6.05,270,8.29,-1.97,-2.07,Watch
P0094,400,Fuel,Diesel,gallon,12067,4.05,48925.72,11321,4.2,47542.86,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,-1382.86,-2.83,-746,-6.18,0.15,3.7,On Budget
P0094,500,Subcontractor,Concrete Work,job,1,27841.97,27841.97,1,28816.62,28816.62,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,974.65,3.5,0,0.0,974.65,3.5,On Budget
P0094,501,Subcontractor,Utility Work,job,7,20871.65,146101.53,8,23141.46,185131.72,South Commercial Project 94,Commercial Sitework,"Williamsville, NY",2025-12-25,2026-07-27,214,336638,Low,39030.19,26.71,1,14.29,2269.81,10.88,Over Budget
P0095,100,Labor,General Labor,hour,3327,34.35,114274.98,3695,37.29,137804.43,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,23529.45,20.59,368,11.06,2.94,8.56,Over Budget
P0095,101,Labor,Equipment Operators,hour,6352,40.27,255812.5,6137,39.93,245073.83,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,-10738.67,-4.2,-215,-3.38,-0.34,-0.84,On Budget
P0095,102,Labor,Supervisors,hour,7035,54.92,386346.01,6954,57.8,401918.72,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,15572.71,4.03,-81,-1.15,2.88,5.24,On Budget
P0095,103,Labor,Skilled Labor,hour,9137,47.73,436085.75,9066,46.65,422947.96,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,-13137.79,-3.01,-71,-0.78,-1.08,-2.26,On Budget
P0095,200,Materials,Gravel,ton,15724,36.52,574301.08,17339,37.91,657387.21,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,83086.13,14.47,1615,10.27,1.39,3.81,Over Budget
P0095,201,Materials,Concrete,cubic_yard,867,147.42,127809.22,848,151.34,128334.53,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,525.31,0.41,-19,-2.19,3.92,2.66,On Budget
P0095,202,Materials,Asphalt,ton,1880,87.74,164945.35,1859,91.03,169229.4,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,4284.05,2.6,-21,-1.12,3.29,3.75,On Budget
P0095,203,Materials,Topsoil,cubic_yard,1353,37.36,50541.92,1483,37.82,56082.71,South Municipal Project 95,Residential Development,"Buffalo, NY",2025-12-20,2026-08-16,239,342359,High,5540.79,10.96,130,9.61,0.46,1.23,Over Budget
