project_id,cost_code,category,subcategory,unit,actual_quantity,actual_unit_cost,actual_cost
P0104,500,Subcontractor,Concrete Work,job,6,29713.71,178282.24
P0104,501,Subcontractor,Utility Work,job,6,22572.16,135432.97
P0105,100,Labor,General Labor,hour,7852,30.06,236041.58
P0105,101,Labor,Equipment Operators,hour,17302,41.77,722693.12
P0105,102,Labor,Supervisors,hour,5373,57.41,308458.21
P0105,103,Labor,Skilled Labor,hour,9291,45.11,419073.79
P0105,200,Materials,Gravel,ton,928,30.69,28480.47
P0105,201,Materials,Concrete,cubic_yard,12378,161.8,2002726.73
P0105,202,Materials,Asphalt,ton,454,90.42,41052.24
P0105,203,Materials,Topsoil,cubic_yard,14208,40.41,574138.59
P0105,300,Equipment,Excavator,hour,6362,130.84,832379.44
P0105,301,Equipment,Bulldozer,hour,5876,151.01,887363.83
P0105,302,Equipment,Loader,hour,3568,134.02,478195.26
P0105,303,Equipment,Compactor,hour,1772,91.72,162529.25
P0105,400,Fuel,Diesel,gallon,24661,4.5,110949.25
P0105,500,Subcontractor,Concrete Work,job,5,29067.42,145337.11
P0105,501,Subcontractor,Utility Work,job,4,22676.72,90706.9
P0106,100,Labor,General Labor,hour,10218,32.7,334113.22
P0106,101,Labor,Equipment Operators,hour,10026,44.35,444655.5
P0106,102,Labor,Supervisors,hour,9682,60.29,583745.7
P0106,103,Labor,Skilled Labor,hour,2960,46.58,137885.81
P0106,200,Materials,Gravel,ton,1652,34.82,57526.39
P0106,201,Materials,Concrete,cubic_yard,3577,140.75,503471.69
P0106,202,Materials,Asphalt,ton,16715,86.68,1448896.76
P0106,203,Materials,Topsoil,cubic_yard,18917,39.26,742758.9
P0106,300,Equipment,Excavator,hour,4882,146.17,713605.51
P0106,301,Equipment,Bulldozer,hour,7182,157.23,1129245.7
P0106,302,Equipment,Loader,hour,7354,142.69,1049320.03
P0106,303,Equipment,Compactor,hour,3049,99.07,302059.03
P0106,400,Fuel,Diesel,gallon,17127,4.12,70598.5
P0106,500,Subcontractor,Concrete Work,job,2,26504.74,53009.48
P0106,501,Subcontractor,Utility Work,job,4,22917.54,91670.18
P0107,100,Labor,General Labor,hour,3333,33.49,111610.14
P0107,101,Labor,Equipment Operators,hour,1536,44.26,67982.06
P0107,102,Labor,Supervisors,hour,1354,55.78,75532.23
P0107,103,Labor,Skilled Labor,hour,3236,54.04,174867.48
P0107,200,Materials,Gravel,ton,2614,35.76,93477.0
P0107,201,Materials,Concrete,cubic_yard,2262,150.25,339859.9
P0107,202,Materials,Asphalt,ton,305,101.12,30842.5
P0107,203,Materials,Topsoil,cubic_yard,328,35.96,11795.96
P0107,300,Equipment,Excavator,hour,1555,134.88,209745.55
P0107,301,Equipment,Bulldozer,hour,475,168.38,79981.41
P0107,302,Equipment,Loader,hour,1716,122.44,210112.86
P0107,303,Equipment,Compactor,hour,786,95.67,75196.97
P0107,400,Fuel,Diesel,gallon,14242,4.38,62364.59
P0107,500,Subcontractor,Concrete Work,job,1,29253.71,29253.71
P0107,501,Subcontractor,Utility Work,job,1,21826.4,21826.4
P0108,100,Labor,General Labor,hour,1935,31.57,61090.17
P0108,101,Labor,Equipment Operators,hour,4678,40.56,189761.36
P0108,102,Labor,Supervisors,hour,10530,54.33,572143.29
P0108,103,Labor,Skilled Labor,hour,3668,46.51,170608.21
P0108,200,Materials,Gravel,ton,3243,35.4,114797.81
P0108,201,Materials,Concrete,cubic_yard,2159,144.56,312099.88
P0108,202,Materials,Asphalt,ton,4522,86.94,393151.48
P0108,203,Materials,Topsoil,cubic_yard,7234,38.1,275640.41
P0108,300,Equipment,Excavator,hour,545,141.28,76996.21
P0108,301,Equipment,Bulldozer,hour,2179,160.57,349881.83
P0108,302,Equipment,Loader,hour,5607,119.5,670028.28
P0108,303,Equipment,Compactor,hour,2451,95.18,233296.96
P0108,400,Fuel,Diesel,gallon,2605,3.64,9472.99
P0108,500,Subcontractor,Concrete Work,job,2,32085.43,64170.85
P0108,501,Subcontractor,Utility Work,job,4,22495.78,89983.12
P0109,100,Labor,General Labor,hour,20711,35.59,737022.56
P0109,101,Labor,Equipment Operators,hour,12650,43.16,545951.6
P0109,102,Labor,Supervisors,hour,21295,56.24,1197666.49
P0109,103,Labor,Skilled Labor,hour,14543,47.38,689108.26
P0109,200,Materials,Gravel,ton,6117,35.62,217916.73
P0109,201,Materials,Concrete,cubic_yard,20632,163.42,3371777.13
P0109,202,Materials,Asphalt,ton,23636,96.96,2291753.15
P0109,203,Materials,Topsoil,cubic_yard,9436,44.3,418032.54
P0109,300,Equipment,Excavator,hour,6874,145.32,998936.52
P0109,301,Equipment,Bulldozer,hour,926,155.64,144120.58
P0109,302,Equipment,Loader,hour,6353,114.42,726895.5
P0109,303,Equipment,Compactor,hour,16705,94.09,1571779.19
P0109,400,Fuel,Diesel,gallon,24704,3.76,92805.05
P0109,500,Subcontractor,Concrete Work,job,7,30388.68,212720.77
P0109,501,Subcontractor,Utility Work,job,11,20708.92,227798.1
P0110,100,Labor,General Labor,hour,12704,33.53,425924.84
P0110,101,Labor,Equipment Operators,hour,2451,46.7,114470.83
P0110,102,Labor,Supervisors,hour,9915,56.42,559436.47
P0110,103,Labor,Skilled Labor,hour,8600,48.28,415216.89
P0110,200,Materials,Gravel,ton,11538,30.79,355243.57
P0110,201,Materials,Concrete,cubic_yard,1071,158.67,169935.72
P0110,202,Materials,Asphalt,ton,11788,85.62,1009332.19
P0110,203,Materials,Topsoil,cubic_yard,4488,37.27,167282.66
P0110,300,Equipment,Excavator,hour,530,126.28,66929.92
P0110,301,Equipment,Bulldozer,hour,4832,148.28,716507.42
P0110,302,Equipment,Loader,hour,300,132.95,39884.41
P0110,303,Equipment,Compactor,hour,1310,88.61,116081.05
P0110,400,Fuel,Diesel,gallon,17437,3.94,68621.7
P0110,500,Subcontractor,Concrete Work,job,5,28943.79,144718.95
P0110,501,Subcontractor,Utility Work,job,5,23789.47,118947.34
P0111,100,Labor,General Labor,hour,2005,30.39,60924.46
P0111,101,Labor,Equipment Operators,hour,16044,40.31,646808.26
P0111,102,Labor,Supervisors,hour,12505,52.67,658601.24
P0111,103,Labor,Skilled Labor,hour,17768,52.85,939105.76
P0111,200,Materials,Gravel,ton,11164,35.42,395419.36
P0111,201,Materials,Concrete,cubic_yard,6776,142.63,966440.57
P0111,202,Materials,Asphalt,ton,1146,105.93,121398.41
P0111,203,Materials,Topsoil,cubic_yard,12885,37.9,488398.9
P0111,300,Equipment,Excavator,hour,5269,135.65,714715.28
P0111,301,Equipment,Bulldozer,hour,7238,160.76,1163592.15
P0111,302,Equipment,Loader,hour,1015,134.29,136302.61
P0111,303,Equipment,Compactor,hour,4274,89.97,384516.46
P0111,400,Fuel,Diesel,gallon,15507,3.92,60762.54
P0111,500,Subcontractor,Concrete Work,job,8,31905.33,255242.61
P0111,501,Subcontractor,Utility Work,job,3,21776.35,65329.05
P0112,100,Labor,General Labor,hour,11065,32.68,361566.31
P0112,101,Labor,Equipment Operators,hour,7332,42.83,314014.51
P0112,102,Labor,Supervisors,hour,19556,51.71,1011157.91
P0112,103,Labor,Skilled Labor,hour,5134,56.68,290984.79
P0112,200,Materials,Gravel,ton,18663,33.29,621199.01
P0112,201,Materials,Concrete,cubic_yard,22937,138.12,3168126.84
P0112,202,Materials,Asphalt,ton,6747,90.35,609571.05
P0112,203,Materials,Topsoil,cubic_yard,2280,39.21,89403.05
P0112,300,Equipment,Excavator,hour,4825,132.47,639154.82
P0112,301,Equipment,Bulldozer,hour,2947,156.39,460887.09
P0112,302,Equipment,Loader,hour,11047,118.84,1312777.55
P0112,303,Equipment,Compactor,hour,510,91.96,46898.05
P0112,400,Fuel,Diesel,gallon,82737,3.86,319609.8
P0112,500,Subcontractor,Concrete Work,job,2,29213.36,58426.72
P0112,501,Subcontractor,Utility Work,job,10,23268.57,232685.68
P0113,100,Labor,General Labor,hour,28596,32.24,921925.12
P0113,101,Labor,Equipment Operators,hour,18647,39.91,744129.34
P0113,102,Labor,Supervisors,hour,24313,53.11,1291192.44
P0113,103,Labor,Skilled Labor,hour,17519,48.03,841465.04
P0113,200,Materials,Gravel,ton,11128,34.27,381304.4
P0113,201,Materials,Concrete,cubic_yard,9048,162.25,1468042.2
P0113,202,Materials,Asphalt,ton,16234,105.25,1708704.61
P0113,203,Materials,Topsoil,cubic_yard,24367,44.01,1072401.03
P0113,300,Equipment,Excavator,hour,3867,146.04,564731.58
P0113,301,Equipment,Bulldozer,hour,13049,153.31,2000506.16
P0113,302,Equipment,Loader,hour,6546,129.03,844648.21
P0113,303,Equipment,Compactor,hour,1172,106.78,125151.5
P0113,400,Fuel,Diesel,gallon,72853,3.62,263979.46
P0113,500,Subcontractor,Concrete Work,job,10,28217.61,282176.08
P0113,501,Subcontractor,Utility Work,job,3,22824.44,68473.31
P0114,100,Labor,General Labor,hour,2659,34.6,91989.51
P0114,101,Labor,Equipment Operators,hour,17556,42.48,745811.49
P0114,102,Labor,Supervisors,hour,4544,58.77,267063.41
P0114,103,Labor,Skilled Labor,hour,3376,48.76,164618.96
P0114,200,Materials,Gravel,ton,6888,31.27,215389.94
P0114,201,Materials,Concrete,cubic_yard,1130,148.51,167816.94
P0114,202,Materials,Asphalt,ton,4407,93.63,412621.97
P0114,203,Materials,Topsoil,cubic_yard,553,37.25,20596.56
P0114,300,Equipment,Excavator,hour,4871,134.17,653520.0
P0114,301,Equipment,Bulldozer,hour,1258,170.74,214791.1
P0114,302,Equipment,Loader,hour,4195,119.12,499696.19
P0114,303,Equipment,Compactor,hour,436,89.8,39153.74
P0114,400,Fuel,Diesel,gallon,20044,4.12,82503.46
P0114,500,Subcontractor,Concrete Work,job,8,30098.78,240790.25
P0114,501,Subcontractor,Utility Work,job,4,22787.24,91148.95
P0115,100,Labor,General Labor,hour,1618,35.03,56685.0
P0115,101,Labor,Equipment Operators,hour,6520,43.2,281680.57
P0115,102,Labor,Supervisors,hour,6356,52.69,334874.69
P0115,103,Labor,Skilled Labor,hour,2502,44.64,111685.07
P0115,200,Materials,Gravel,ton,2486,36.37,90413.97
P0115,201,Materials,Concrete,cubic_yard,2188,145.44,318227.5
P0115,202,Materials,Asphalt,ton,3027,101.26,306510.46
P0115,203,Materials,Topsoil,cubic_yard,8502,43.88,373095.17
P0115,300,Equipment,Excavator,hour,4406,140.9,620821.45
P0115,301,Equipment,Bulldozer,hour,4215,158.77,669229.97
P0115,302,Equipment,Loader,hour,2274,113.6,258322.26
P0115,303,Equipment,Compactor,hour,1242,94.93,117907.73
P0115,400,Fuel,Diesel,gallon,13871,4.08,56596.03
P0115,500,Subcontractor,Concrete Work,job,6,29217.83,175307.0
P0115,501,Subcontractor,Utility Work,job,4,21547.17,86188.67
P0116,100,Labor,General Labor,hour,15999,33.76,540051.37
P0116,101,Labor,Equipment Operators,hour,5827,44.74,260673.37
P0116,102,Labor,Supervisors,hour,11838,58.42,691545.98
P0116,103,Labor,Skilled Labor,hour,10608,51.03,541357.53
P0116,200,Materials,Gravel,ton,6954,32.47,225764.52
P0116,201,Materials,Concrete,cubic_yard,17773,152.82,2715990.82
P0116,202,Materials,Asphalt,ton,12697,93.03,1181158.39
P0116,203,Materials,Topsoil,cubic_yard,15312,36.19,554112.93
P0116,300,Equipment,Excavator,hour,13223,134.77,1782064.49
P0116,301,Equipment,Bulldozer,hour,17199,173.78,2988767.12
P0116,302,Equipment,Loader,hour,4627,131.72,609478.36
P0116,303,Equipment,Compactor,hour,4009,92.87,372329.97
P0116,400,Fuel,Diesel,gallon,99281,4.13,409941.69
P0116,500,Subcontractor,Concrete Work,job,5,29269.11,146345.57
P0116,501,Subcontractor,Utility Work,job,13,22425.32,291529.21
P0117,100,Labor,General Labor,hour,2409,34.42,82917.33
P0117,101,Labor,Equipment Operators,hour,5375,44.36,238419.73
P0117,102,Labor,Supervisors,hour,6727,58.18,391345.25
P0117,103,Labor,Skilled Labor,hour,5995,47.93,287323.53
P0117,200,Materials,Gravel,ton,14070,37.03,521055.88
P0117,201,Materials,Concrete,cubic_yard,11711,141.25,1654221.06
P0117,202,Materials,Asphalt,ton,708,105.47,74673.87
P0117,203,Materials,Topsoil,cubic_yard,3614,42.64,154088.79
P0117,300,Equipment,Excavator,hour,4817,148.49,715278.47
P0117,301,Equipment,Bulldozer,hour,1794,160.91,288666.24
P0117,302,Equipment,Loader,hour,7550,130.35,984156.44
P0117,303,Equipment,Compactor,hour,5163,102.16,527435.19
P0117,400,Fuel,Diesel,gallon,51641,3.9,201393.8
P0117,500,Subcontractor,Concrete Work,job,4,25567.65,102270.58
P0117,501,Subcontractor,Utility Work,job,3,21246.8,63740.41
P0118,100,Labor,General Labor,hour,5139,30.55,156974.08
P0118,101,Labor,Equipment Operators,hour,7194,42.66,306907.73
P0118,102,Labor,Supervisors,hour,1269,54.37,68993.53
P0118,103,Labor,Skilled Labor,hour,4634,54.67,253317.94
P0118,200,Materials,Gravel,ton,10483,33.56,351788.82
P0118,201,Materials,Concrete,cubic_yard,2926,149.17,436480.63
P0118,202,Materials,Asphalt,ton,8572,95.04,814645.0
P0118,203,Materials,Topsoil,cubic_yard,9150,41.08,375919.4
P0118,300,Equipment,Excavator,hour,4836,148.01,715782.42
P0118,301,Equipment,Bulldozer,hour,3015,157.89,476052.42
P0118,302,Equipment,Loader,hour,3016,137.22,413855.18
P0118,303,Equipment,Compactor,hour,3827,92.75,354966.49
P0118,400,Fuel,Diesel,gallon,7130,4.38,31205.2
P0118,500,Subcontractor,Concrete Work,job,2,31104.69,62209.37
P0118,501,Subcontractor,Utility Work,job,5,24423.45,122117.27
P0119,100,Labor,General Labor,hour,1604,30.88,49524.32
P0119,101,Labor,Equipment Operators,hour,1144,41.3,47250.69
P0119,102,Labor,Supervisors,hour,1262,58.07,73278.76
P0119,103,Labor,Skilled Labor,hour,917,48.85,44794.18
P0119,200,Materials,Gravel,ton,1388,37.04,51406.93
P0119,201,Materials,Concrete,cubic_yard,1808,148.68,268808.5
P0119,202,Materials,Asphalt,ton,1878,96.93,182028.33
P0119,203,Materials,Topsoil,cubic_yard,181,40.25,7286.03
P0119,300,Equipment,Excavator,hour,626,149.28,93447.53
P0119,301,Equipment,Bulldozer,hour,402,163.28,65639.32
P0119,302,Equipment,Loader,hour,815,132.35,107861.46
P0119,303,Equipment,Compactor,hour,435,77.45,33689.9
P0119,400,Fuel,Diesel,gallon,5148,3.38,17402.8
P0119,500,Subcontractor,Concrete Work,job,1,27189.26,27189.26
P0119,501,Subcontractor,Utility Work,job,1,22450.74,22450.74
P0120,100,Labor,General Labor,hour,9427,32.56,306965.53
P0120,101,Labor,Equipment Operators,hour,12233,44.28,541684.65
P0120,102,Labor,Supervisors,hour,19412,53.89,1046165.95
P0120,103,Labor,Skilled Labor,hour,21128,47.4,1001376.13
P0120,200,Materials,Gravel,ton,20534,38.87,798201.31
P0120,201,Materials,Concrete,cubic_yard,6310,136.98,864355.03
P0120,202,Materials,Asphalt,ton,10573,88.94,940410.47
P0120,203,Materials,Topsoil,cubic_yard,10188,39.57,403123.31
P0120,300,Equipment,Excavator,hour,6860,146.28,1003479.79
P0120,301,Equipment,Bulldozer,hour,8753,174.26,1525327.11
P0120,302,Equipment,Loader,hour,7544,122.57,924644.37
P0120,303,Equipment,Compactor,hour,8383,103.69,869216.62
P0120,400,Fuel,Diesel,gallon,98598,3.86,380216.71
P0120,500,Subcontractor,Concrete Work,job,14,26585.71,372199.99
P0120,501,Subcontractor,Utility Work,job,13,23096.55,300255.21
P0121,100,Labor,General Labor,hour,14026,32.04,449382.74
P0121,101,Labor,Equipment Operators,hour,13726,44.53,611220.08
P0121,102,Labor,Supervisors,hour,10075,51.32,517042.48
P0121,103,Labor,Skilled Labor,hour,6936,45.73,317194.28
P0121,200,Materials,Gravel,ton,14977,37.62,563371.54
P0121,201,Materials,Concrete,cubic_yard,18586,169.77,3155385.16
P0121,202,Materials,Asphalt,ton,11935,82.11,979946.73
P0121,203,Materials,Topsoil,cubic_yard,17880,40.09,716773.54
P0121,300,Equipment,Excavator,hour,3515,137.67,483910.04
P0121,301,Equipment,Bulldozer,hour,6983,189.19,1321116.5
P0121,302,Equipment,Loader,hour,6130,130.43,799558.03
P0121,303,Equipment,Compactor,hour,1365,95.17,129911.86
P0121,400,Fuel,Diesel,gallon,25099,4.16,104294.83
P0121,500,Subcontractor,Concrete Work,job,6,31638.91,189833.46
P0121,501,Subcontractor,Utility Work,job,9,21099.37,189894.32
P0122,100,Labor,General Labor,hour,2985,33.31,99438.13
P0122,101,Labor,Equipment Operators,hour,2040,41.94,85564.43
P0122,102,Labor,Supervisors,hour,1246,57.88,72124.26
P0122,103,Labor,Skilled Labor,hour,1368,45.08,61674.71
P0122,200,Materials,Gravel,ton,2433,32.21,78366.74
P0122,201,Materials,Concrete,cubic_yard,1934,146.87,284053.76
P0122,202,Materials,Asphalt,ton,2235,98.49,220120.44
P0122,203,Materials,Topsoil,cubic_yard,2633,43.74,115154.93
P0122,300,Equipment,Excavator,hour,600,165.97,99579.74
P0122,301,Equipment,Bulldozer,hour,149,164.57,24521.54
P0122,302,Equipment,Loader,hour,1143,128.12,146437.44
P0122,303,Equipment,Compactor,hour,189,107.5,20318.26
P0122,400,Fuel,Diesel,gallon,6306,4.04,25474.73
P0122,500,Subcontractor,Concrete Work,job,3,28275.7,84827.11
P0122,501,Subcontractor,Utility Work,job,1,20375.8,20375.8
P0123,100,Labor,General Labor,hour,22113,33.11,732130.87
P0123,101,Labor,Equipment Operators,hour,18198,43.5,791557.03
P0123,102,Labor,Supervisors,hour,17110,57.49,983695.59
P0123,103,Labor,Skilled Labor,hour,3438,52.21,179483.02
P0123,200,Materials,Gravel,ton,6851,39.14,268168.59
P0123,201,Materials,Concrete,cubic_yard,3854,162.26,625368.16
P0123,202,Materials,Asphalt,ton,13513,95.97,1296895.66
P0123,203,Materials,Topsoil,cubic_yard,13525,36.48,493396.47
P0123,300,Equipment,Excavator,hour,2664,147.2,392134.2
P0123,301,Equipment,Bulldozer,hour,10115,154.64,1564180.2
P0123,302,Equipment,Loader,hour,9502,123.73,1175726.47
P0123,303,Equipment,Compactor,hour,6118,97.49,596442.66
P0123,400,Fuel,Diesel,gallon,59211,3.32,196469.22
P0123,500,Subcontractor,Concrete Work,job,12,28008.88,336106.53
P0123,501,Subcontractor,Utility Work,job,11,22346.68,245813.48
P0124,100,Labor,General Labor,hour,6629,33.7,223389.37
P0124,101,Labor,Equipment Operators,hour,7960,39.69,315927.58
P0124,102,Labor,Supervisors,hour,5786,51.05,295367.52
P0124,103,Labor,Skilled Labor,hour,2931,52.6,154175.16
P0124,200,Materials,Gravel,ton,11025,36.05,397437.79
P0124,201,Materials,Concrete,cubic_yard,6929,135.36,937898.5
P0124,202,Materials,Asphalt,ton,6038,99.44,600428.45
P0124,203,Materials,Topsoil,cubic_yard,5878,37.32,219370.43
P0124,300,Equipment,Excavator,hour,825,137.67,113577.55
P0124,301,Equipment,Bulldozer,hour,3881,155.36,602970.27
P0124,302,Equipment,Loader,hour,1491,124.32,185361.3
P0124,303,Equipment,Compactor,hour,840,98.91,83082.38
P0124,400,Fuel,Diesel,gallon,29350,4.09,119944.59
P0124,500,Subcontractor,Concrete Work,job,3,28189.4,84568.2
P0124,501,Subcontractor,Utility Work,job,5,23201.3,116006.5
P0125,100,Labor,General Labor,hour,9215,32.78,302085.13
P0125,101,Labor,Equipment Operators,hour,2505,40.84,102312.07
P0125,102,Labor,Supervisors,hour,4293,52.13,223798.03
P0125,103,Labor,Skilled Labor,hour,2709,46.43,125774.6
P0125,200,Materials,Gravel,ton,5600,33.78,189161.17
P0125,201,Materials,Concrete,cubic_yard,7511,163.97,1231611.18
P0125,202,Materials,Asphalt,ton,4745,90.37,428807.8
P0125,203,Materials,Topsoil,cubic_yard,1718,33.55,57639.62
P0125,300,Equipment,Excavator,hour,5668,145.38,824007.44
P0125,301,Equipment,Bulldozer,hour,5264,175.36,923080.92
P0125,302,Equipment,Loader,hour,3211,117.11,376032.27
P0125,303,Equipment,Compactor,hour,4351,96.88,421534.53
P0125,400,Fuel,Diesel,gallon,28081,4.37,122851.93
P0125,500,Subcontractor,Concrete Work,job,2,29286.5,58573.0
P0125,501,Subcontractor,Utility Work,job,5,25050.59,125252.93
P0126,100,Labor,General Labor,hour,1947,30.42,59227.07
P0126,101,Labor,Equipment Operators,hour,934,48.31,45118.4
P0126,102,Labor,Supervisors,hour,298,55.66,16586.49
P0126,103,Labor,Skilled Labor,hour,653,51.47,33606.91
P0126,200,Materials,Gravel,ton,2190,34.55,75655.28
P0126,201,Materials,Concrete,cubic_yard,982,158.93,156073.92
P0126,202,Materials,Asphalt,ton,1120,94.24,105547.0
P0126,203,Materials,Topsoil,cubic_yard,486,36.36,17670.44
P0126,300,Equipment,Excavator,hour,420,136.4,57288.16
P0126,301,Equipment,Bulldozer,hour,517,181.58,93875.84
P0126,302,Equipment,Loader,hour,654,116.36,76097.93
P0126,303,Equipment,Compactor,hour,289,109.05,31515.3
P0126,400,Fuel,Diesel,gallon,2408,4.26,10254.49
P0126,500,Subcontractor,Concrete Work,job,1,29875.67,29875.67
P0126,501,Subcontractor,Utility Work,job,1,22096.01,22096.01
P0127,100,Labor,General Labor,hour,12491,35.13,438860.56
P0127,101,Labor,Equipment Operators,hour,25424,46.62,1185242.45
P0127,102,Labor,Supervisors,hour,22838,56.96,1300914.23
P0127,103,Labor,Skilled Labor,hour,21667,52.57,1138993.11
P0127,200,Materials,Gravel,ton,9915,37.15,368338.85
P0127,201,Materials,Concrete,cubic_yard,5400,150.39,812123.63
P0127,202,Materials,Asphalt,ton,21716,99.81,2167444.33
P0127,203,Materials,Topsoil,cubic_yard,15219,36.3,552414.18
P0127,300,Equipment,Excavator,hour,2588,154.16,398967.66
P0127,301,Equipment,Bulldozer,hour,7429,177.33,1317416.66
P0127,302,Equipment,Loader,hour,4624,128.39,593683.11
P0127,303,Equipment,Compactor,hour,5678,108.87,618156.83
P0127,400,Fuel,Diesel,gallon,40938,3.57,146172.3
P0127,500,Subcontractor,Concrete Work,job,3,28307.58,84922.74
P0127,501,Subcontractor,Utility Work,job,7,23213.64,162495.51
P0128,100,Labor,General Labor,hour,8850,32.42,286925.49
P0128,101,Labor,Equipment Operators,hour,8585,42.48,364697.34
P0128,102,Labor,Supervisors,hour,1481,60.19,89134.38
P0128,103,Labor,Skilled Labor,hour,10437,52.73,550315.14
P0128,200,Materials,Gravel,ton,8466,37.15,314504.68
P0128,201,Materials,Concrete,cubic_yard,7376,142.71,1052617.94
P0128,202,Materials,Asphalt,ton,6042,95.6,577640.7
P0128,203,Materials,Topsoil,cubic_yard,3233,35.69,115381.59
P0128,300,Equipment,Excavator,hour,2004,134.5,269531.33
P0128,301,Equipment,Bulldozer,hour,1986,152.06,301993.25
P0128,302,Equipment,Loader,hour,374,125.33,46874.81
P0128,303,Equipment,Compactor,hour,417,104.74,43678.19
